1.57079633925043	1.02142249697785E-05	188416	888	1E-06
1.57079636443604	2.33304590420008E-05	85016	568	3E-06
1.57079642697135	3.92252853571961E-05	50464	464	5E-06
1.57079655439423	4.52518651292464E-05	42000	408	7E-06
1.57079659702928	5.12112131058951E-05	36880	376	9E-06
1.5707965964372	5.2422006712793E-05	35824	376	1E-05
1.57079806018289	0.000162009959524969	12392	224	3E-05
1.57080113282078	0.000209564529829236	9240	184	5E-05
1.57080121720233	0.000297739957325316	7000	160	7E-05
1.57080210005838	0.000410094327142476	5168	136	9E-05
1.5708096090356	0.000450289833145902	4632	128	0.0001
1.57083884736024	0.0010675103038272	2024	80	0.0003
1.5708990540038	0.00177880215787612	1256	64	0.0005
1.57089629993502	0.00216092809791461	1088	64	0.0007
1.57108151492418	0.00269691730353948	808	48	0.0009
1.571080822781	0.00272316489450773	784	48	0.001
1.57152308197586	0.00833174232646203	320	32	0.003
1.57290927663845	0.00975280819324521	240	24	0.005
1.57674015835233	0.0158192904464412	152	16	0.007
1.57664474737991	0.0168420958505744	144	16	0.009
