-108.384946496593	0.000111980419878901	4929112	3152	1E-06
-108.384508573418	0.000282778463410345	1767440	1840	3E-06
-108.384453577959	0.000489994455402256	1090136	1456	5E-06
-108.384343785527	0.000650890513261069	821512	1224	7E-06
-108.384343520899	0.000834562798178082	615312	1120	9E-06
-108.384343328873	0.0009019220620568	565176	1080	1E-05
-108.384263854051	0.00267672582675025	204936	624	3E-05
-108.383344269558	0.00421962531651846	127200	528	5E-05
-108.382778232349	0.00646978017398268	89720	448	7E-05
-108.382775771326	0.00783018074938961	73256	400	9E-05
-108.382311978521	0.00865103793752085	68456	384	0.0001
-108.377399644166	0.027541099398264	22120	232	0.0003
-108.373511207333	0.0400298248063214	14536	184	0.0005
-108.367536020495	0.0605157732067634	9544	152	0.0007
-108.363263554665	0.0769997995792629	8168	152	0.0009
-108.363375558048	0.0871958296956243	6744	128	0.001
-108.341356064823	0.234421136590792	2384	80	0.003
-108.345961234227	0.398078407992605	1536	64	0.005
-108.372611570602	0.551539652095567	1328	64	0.007
-108.379544141057	0.791033906755566	960	48	0.009
