0.015625 4.15006336281286
0.140625 1.89573345923467
0.265625 1.22398925299675
0.390625 0.821015011615264
0.515625 0.542277019950144
0.640625 0.338540556609152
0.765625 0.186621332920586
0.890625 0.0735386025349576
1.015625 -0.00881972054680919
1.140625 -0.0659250467887834
1.265625 -0.101680486306708
1.390625 -0.118992246876207
1.515625 -0.120098501943048
1.640625 -0.106770460046212
1.765625 -0.0804414523284588
1.890625 -0.0422932129901641
2.015625 0.00668446598915606
2.140625 0.0656513109999358
2.265625 0.133885585006059
2.390625 0.210761039496261
2.515625 0.295729393200663
2.640625 0.38830680675164
2.765625 0.48806328302421
2.890625 0.594614249246905
3.015625 0.707613786991156
3.140625 0.826749153468389
3.265625 0.951736244066961
3.390625 1.08231587752902
3.515625 1.21825067482545
3.640625 1.35932243831504
3.765625 1.50532993223837
3.890625 1.65608699096556
4.015625 1.81142089253637
4.140625 1.97117097816779
4.265625 2.1351874126721
4.390625 2.30333014770981
4.515625 2.4754679936702
4.640625 2.65147780852107
4.765625 2.83124378236935
4.890625 3.01465680407059
5.015625 3.20161389407192
5.140625 3.39201772079434
5.265625 3.58577612449739
5.390625 3.78280173368389
5.515625 3.98301159842296
5.640625 4.1863268639641
5.765625 4.39267247561709
5.890625 4.60197691125108
6.015625 4.81417193384226
6.140625 5.02919238820004
6.265625 5.24697597149008
6.390625 5.46746306735557
6.515625 5.69059657199659
6.640625 5.91632173893731
6.765625 6.14458603629795
6.890625 6.37533901533941
7.015625 6.60853218477037
7.140625 6.84411891670963
7.265625 7.08205431543698
7.390625 7.3222951400387
7.515625 7.56479971043572
7.640625 7.80952782450205
7.765625 8.05644068094076
7.890625 8.30550080742659
8.015625 8.55667198915296
8.140625 8.80991922424417
8.265625 9.06520863766466
8.390625 9.32250744517096
8.515625 9.58178389718181
8.640625 9.84300723061725
8.765625 10.1061476236777
8.890625 10.3711761533423
9.015625 10.6380647509641
9.140625 10.9067861826379
9.265625 11.1773139861633
9.390625 11.4496224563202
9.515625 11.7236866084854
9.640625 11.9994821487799
9.765625 12.2769854458407
9.890625 12.5561735041089
10.015625 12.8370239385333
10.140625 13.1195149505973
10.265625 13.4036253055841
10.390625 13.689334311
10.515625 13.9766217960852
10.640625 14.2654680923418
10.765625 14.5558540150196
10.890625 14.847760845499
11.015625 15.1411703145191
11.140625 15.4360645862004
11.265625 15.7324262428146
11.390625 16.0302382702607
11.515625 16.3294840442046
11.640625 16.6301473168457
11.765625 16.9322122042765
11.890625 17.2356631743999
12.015625 17.5404850353767
12.140625 17.8466629245717
12.265625 18.1541822979747
12.390625 18.4630289200686
12.515625 18.7731888541226
12.640625 19.0846484528884
12.765625 19.3973943496784
12.890625 19.7114134498068
13.015625 20.0266929223746
13.140625 20.3432201923823
13.265625 20.660982933154
13.390625 20.9799690590573
13.515625 21.3001667185046
13.640625 21.621564287223
13.765625 21.9441503617794
13.890625 22.2679137533496
14.015625 22.5928434817187
14.140625 22.9189287695036
14.265625 23.2461590365867
14.390625 23.574523894751
14.515625 23.9040131425085
14.640625 24.2346167601122
14.765625 24.5663249047441
14.890625 24.8991279058722
15.015625 25.2330162607676
15.140625 25.5679806301761
15.265625 25.9040118341376
15.390625 26.2411008479467
15.515625 26.5792387982481
15.640625 26.9184169592625
15.765625 27.2586267491367
15.890625 27.5998597264129
16.015625 27.9421075866126
16.140625 28.2853621589306
16.265625 28.6296154030337
16.390625 28.9748594059623
16.515625 29.3210863791274
16.640625 29.668288655403
16.765625 30.0164586863072
16.890625 30.3655890392704
17.015625 30.7156723949866
17.140625 31.0667015448445
17.265625 31.4186693884363
17.390625 31.7715689311397
17.515625 32.1253932817727
17.640625 32.4801356503158
17.765625 32.8357893457016
17.890625 33.1923477736682
18.015625 33.5498044346731
18.140625 33.9081529218686
18.265625 34.2673869191324
18.390625 34.6275001991553
18.515625 34.9884866215808
18.640625 35.3503401311975
18.765625 35.7130547561805
18.890625 36.0766246063813
19.015625 36.4410438716636
19.140625 36.8063068202847
19.265625 37.1724077973197
19.390625 37.5393412231278
19.515625 37.9071015918595
19.640625 38.2756834700022
19.765625 38.6450814949647
19.890625 39.0152903736979
