0.2	0.147686549275567	0.738432746377837
0.4	0.242103880577601	0.605259701444002
0.6	0.297617286096474	0.496028810160789
0.8	0.325147408011898	0.406434260014873
1	0.332943991629974	0.332943991629974
1.2	0.327192734747771	0.272660612289809
1.4	0.312490229974796	0.223207307124854
1.6	0.292214802881368	0.182634251800855
1.8	0.268815292746386	0.149341829303548
2	0.244035281861515	0.122017640930757
2.2	0.219086629915746	0.0995848317798844
2.4	0.194783256800154	0.0811596903333975
2.6	0.171643832648789	0.0660168587110726
2.8	0.149970198315042	0.053560785112515
3	0.129906872456992	0.0433022908189972
3.2	0.111485865171801	0.0348393328661878
3.4	0.0946601032268974	0.0278412068314404
3.6	0.0793280343573746	0.0220355650992707
3.8	0.065351421291093	0.0171977424450245
4	0.0525678844764795	0.0131419711191199
4.2	0.0407993788046449	0.00971413781062974
4.4	0.0298575220955834	0.00678580047626895
4.6	0.0195464690684616	0.00424923240618731
4.8	0.00966382925014522	0.00201329776044692
