10000	0.00411514276787574	0.000500000000000056	NaN
30000	0.00237481551720144	0.000166666666666759	0.000532185576266947
50000	0.00183032604527172	0.000279999999999947	0.00041979545832284
70000	0.00154517701534366	0.000214285714285722	0.000356118949075263
90000	0.00136724430430495	3.33333333333297E-05	0.000301080823485239
100000	0.00129270194515209	7.9999999999969E-05	0.000285746767448705
300000	0.000748891758360807	0.000269999999999992	0.00016804929791194
500000	0.000580809927849034	1.9999999999909E-05	0.00012990432408489
700000	0.000490351201679305	8.85714285714378E-05	0.000110468011552018
900000	0.000432743012532551	2.11111111111384E-05	9.97437809947121E-05
1000000	0.00041087644604674	6.99999999997925E-06	9.15803408116046E-05
3000000	0.000236913275174146	2.63333333332394E-05	5.29971904163953E-05
5000000	0.000183635796524229	1.05999999999717E-05	4.105801119046E-05
7000000	0.000155178841904802	3.14285714286822E-06	3.47878622982495E-05
9000000	0.0001368811068964	6.88888888888961E-06	3.06654458180796E-05
